180, 240,
750, 356, 25, 31, 2,
775, 350, 25, 12, 1,
775, 387, 25, 12, 3,
775, 356, 25, 31, 2,
800, 350, 25, 12, 1,
800, 387, 25, 12, 3,
800, 356, 25, 31, 2,
825, 350, 25, 12, 1,
825, 387, 25, 12, 3,
825, 356, 25, 31, 2,
850, 225, 25, 12, 1,
850, 237, 25, 12, 3,
850, 231, 25, 6, 2,
850, 350, 25, 12, 1,
850, 387, 25, 12, 3,
850, 356, 25, 31, 2,
875, 225, 25, 12, 1,
875, 237, 25, 12, 3,
875, 231, 25, 6, 2,
875, 350, 25, 12, 1,
875, 387, 25, 12, 3,
875, 356, 25, 31, 2,
900, 150, 25, 12, 1,
900, 162, 25, 12, 3,
900, 156, 25, 6, 2,
900, 225, 25, 12, 1,
900, 237, 25, 12, 3,
900, 231, 25, 6, 2,
900, 350, 25, 12, 1,
900, 387, 25, 12, 3,
900, 356, 25, 31, 2,
925, 225, 25, 12, 1,
925, 237, 25, 12, 3,
925, 231, 25, 6, 2,
925, 350, 25, 12, 1,
925, 387, 25, 12, 3,
925, 356, 25, 31, 2,
950, 225, 25, 12, 1,
950, 237, 25, 12, 3,
950, 231, 25, 6, 2,
950, 350, 25, 12, 1,
950, 387, 25, 12, 3,
950, 356, 25, 31, 2,
975, 350, 25, 12, 1,
975, 387, 25, 12, 3,
975, 356, 25, 31, 2,
1000, 350, 25, 12, 1,
1000, 387, 25, 12, 3,
1000, 356, 25, 31, 2,
1025, 350, 25, 12, 1,
1025, 387, 25, 12, 3,
1025, 356, 25, 31, 2,
1050, 350, 25, 12, 1,
1050, 387, 25, 12, 3,
1050, 356, 25, 31, 2,
1075, 300, 25, 12, 1,
1075, 387, 25, 12, 3,
1075, 306, 25, 81, 2,
1100, 300, 25, 12, 1,
1100, 387, 25, 12, 3,
1100, 306, 25, 81, 2,
1125, 350, 25, 12, 1,
1125, 387, 25, 12, 3,
1125, 356, 25, 31, 2,
1150, 350, 25, 12, 1,
1150, 387, 25, 12, 3,
1150, 356, 25, 31, 2,
1175, 350, 25, 12, 1,
1175, 387, 25, 12, 3,
1175, 356, 25, 31, 2,
1200, 350, 25, 12, 1,
1200, 387, 25, 12, 3,
1200, 356, 25, 31, 2,
1225, 350, 25, 12, 1,
1225, 387, 25, 12, 3,
1225, 356, 25, 31, 2,
1250, 350, 25, 12, 1,
1250, 387, 25, 12, 3,
1250, 356, 25, 31, 2,
1275, 350, 25, 12, 1,
1275, 387, 25, 12, 3,
1275, 356, 25, 31, 2,
1300, 350, 25, 12, 1,
1300, 387, 25, 12, 3,
1300, 356, 25, 31, 2,
1325, 350, 25, 12, 1,
1325, 387, 25, 12, 3,
1325, 356, 25, 31, 2,
1350, 350, 25, 12, 1,
1350, 387, 25, 12, 3,
1350, 356, 25, 31, 2,
1375, 350, 25, 12, 1,
1375, 387, 25, 12, 3,
1375, 356, 25, 31, 2,
1400, 350, 25, 12, 1,
1400, 387, 25, 12, 3,
1400, 356, 25, 31, 2,
1425, 250, 25, 12, 1,
1425, 387, 25, 12, 3,
1425, 256, 25, 131, 2,
1450, 250, 25, 12, 1,
1450, 387, 25, 12, 3,
1450, 256, 25, 131, 2,
1475, 350, 25, 12, 1,
1475, 387, 25, 12, 3,
1475, 356, 25, 31, 2,
1500, 350, 25, 12, 1,
1500, 387, 25, 12, 3,
1500, 356, 25, 31, 2,
1525, 350, 25, 12, 1,
1525, 387, 25, 12, 3,
1525, 356, 25, 31, 2,
1550, 350, 25, 12, 1,
1550, 387, 25, 12, 3,
1550, 356, 25, 31, 2,
1575, 350, 25, 12, 1,
1575, 387, 25, 12, 3,
1575, 356, 25, 31, 2,
1600, 350, 25, 12, 1,
1600, 387, 25, 12, 3,
1600, 356, 25, 31, 2,
1625, 350, 25, 12, 1,
1625, 387, 25, 12, 3,
1625, 356, 25, 31, 2,
1650, 350, 25, 12, 1,
1650, 387, 25, 12, 3,
1650, 356, 25, 31, 2,
1675, 200, 25, 12, 1,
1675, 387, 25, 12, 3,
1675, 206, 25, 181, 2,
1700, 200, 25, 12, 1,
1700, 387, 25, 12, 3,
1700, 206, 25, 181, 2,
1725, 350, 25, 12, 1,
1725, 387, 25, 12, 3,
1725, 356, 25, 31, 2,
1750, 350, 25, 12, 1,
1750, 387, 25, 12, 3,
1750, 356, 25, 31, 2,
1775, 350, 25, 12, 1,
1775, 387, 25, 12, 3,
1775, 356, 25, 31, 2,
1800, 350, 25, 12, 1,
1800, 387, 25, 12, 3,
1800, 356, 25, 31, 2,
1825, 350, 25, 12, 1,
1825, 387, 25, 12, 3,
1825, 356, 25, 31, 2,
1850, 350, 25, 12, 1,
1850, 387, 25, 12, 3,
1850, 356, 25, 31, 2,
1875, 350, 25, 12, 1,
1875, 387, 25, 12, 3,
1875, 356, 25, 31, 2,
1900, 350, 25, 12, 1,
1900, 387, 25, 12, 3,
1900, 356, 25, 31, 2,
1925, 350, 25, 12, 1,
1925, 387, 25, 12, 3,
1925, 356, 25, 31, 2,
1950, 350, 25, 12, 1,
1950, 387, 25, 12, 3,
1950, 356, 25, 31, 2,
1975, 200, 25, 12, 1,
1975, 387, 25, 12, 3,
1975, 206, 25, 181, 2,
2000, 200, 25, 12, 1,
2000, 387, 25, 12, 3,
2000, 206, 25, 181, 2,
2025, 350, 25, 12, 1,
2025, 387, 25, 12, 3,
2025, 356, 25, 31, 2,
2050, 350, 25, 12, 1,
2050, 387, 25, 12, 3,
2050, 356, 25, 31, 2,
2075, 350, 25, 12, 1,
2075, 387, 25, 12, 3,
2075, 356, 25, 31, 2,
2100, 350, 25, 12, 1,
2100, 387, 25, 12, 3,
2100, 356, 25, 31, 2,
2125, 350, 25, 12, 1,
2125, 387, 25, 12, 3,
2125, 356, 25, 31, 2,
2150, 350, 25, 12, 1,
2150, 387, 25, 12, 3,
2150, 356, 25, 31, 2,
2175, 350, 25, 12, 1,
2175, 387, 25, 12, 3,
2175, 356, 25, 31, 2,
2200, 350, 25, 12, 1,
2200, 387, 25, 12, 3,
2200, 356, 25, 31, 2,
2225, 350, 25, 12, 1,
2225, 387, 25, 12, 3,
2225, 356, 25, 31, 2,
2250, 350, 25, 12, 1,
2250, 387, 25, 12, 3,
2250, 356, 25, 31, 2,
2350, 350, 25, 12, 1,
2350, 387, 25, 12, 3,
2350, 356, 25, 31, 2,
2375, 350, 25, 12, 1,
2375, 387, 25, 12, 3,
2375, 356, 25, 31, 2,
2400, 350, 25, 12, 1,
2400, 387, 25, 12, 3,
2400, 356, 25, 31, 2,
2425, 350, 25, 12, 1,
2425, 387, 25, 12, 3,
2425, 356, 25, 31, 2,
2450, 350, 25, 12, 1,
2450, 387, 25, 12, 3,
2450, 356, 25, 31, 2,
2475, 350, 25, 12, 1,
2475, 387, 25, 12, 3,
2475, 356, 25, 31, 2,
2500, 250, 25, 12, 1,
2500, 262, 25, 12, 3,
2500, 256, 25, 6, 2,
2500, 350, 25, 12, 1,
2500, 387, 25, 12, 3,
2500, 356, 25, 31, 2,
2525, 250, 25, 12, 1,
2525, 262, 25, 12, 3,
2525, 256, 25, 6, 2,
2525, 350, 25, 12, 1,
2525, 387, 25, 12, 3,
2525, 356, 25, 31, 2,
2550, 250, 25, 12, 1,
2550, 262, 25, 12, 3,
2550, 256, 25, 6, 2,
2550, 350, 25, 12, 1,
2550, 387, 25, 12, 3,
2550, 356, 25, 31, 2,
2575, 150, 25, 12, 1,
2575, 162, 25, 12, 3,
2575, 156, 25, 6, 2,
2575, 350, 25, 12, 1,
2575, 387, 25, 12, 3,
2575, 356, 25, 31, 2,
2600, 150, 25, 12, 1,
2600, 162, 25, 12, 3,
2600, 156, 25, 6, 2,
2600, 350, 25, 12, 1,
2600, 387, 25, 12, 3,
2600, 356, 25, 31, 2,
2625, 150, 25, 12, 1,
2625, 162, 25, 12, 3,
2625, 156, 25, 6, 2,
2625, 350, 25, 12, 1,
2625, 387, 25, 12, 3,
2625, 356, 25, 31, 2,
2650, 150, 25, 12, 1,
2650, 162, 25, 12, 3,
2650, 156, 25, 6, 2,
2650, 350, 25, 12, 1,
2650, 387, 25, 12, 3,
2650, 356, 25, 31, 2,
2675, 150, 25, 12, 1,
2675, 162, 25, 12, 3,
2675, 156, 25, 6, 2,
2675, 350, 25, 12, 1,
2675, 387, 25, 12, 3,
2675, 356, 25, 31, 2,
2700, 150, 25, 12, 1,
2700, 162, 25, 12, 3,
2700, 156, 25, 6, 2,
2700, 350, 25, 12, 1,
2700, 387, 25, 12, 3,
2700, 356, 25, 31, 2,
2725, 150, 25, 12, 1,
2725, 162, 25, 12, 3,
2725, 156, 25, 6, 2,
2725, 350, 25, 12, 1,
2725, 387, 25, 12, 3,
2725, 356, 25, 31, 2,
2750, 150, 25, 12, 1,
2750, 162, 25, 12, 3,
2750, 156, 25, 6, 2,
2750, 350, 25, 12, 1,
2750, 387, 25, 12, 3,
2750, 356, 25, 31, 2,
2775, 150, 25, 12, 1,
2775, 162, 25, 12, 3,
2775, 156, 25, 6, 2,
2775, 350, 25, 12, 1,
2775, 387, 25, 12, 3,
2775, 356, 25, 31, 2,
2800, 150, 25, 12, 1,
2800, 162, 25, 12, 3,
2800, 156, 25, 6, 2,
2825, 150, 25, 12, 1,
2825, 162, 25, 12, 3,
2825, 156, 25, 6, 2,
2850, 150, 25, 12, 1,
2850, 162, 25, 12, 3,
2850, 156, 25, 6, 2,
2875, 150, 25, 12, 1,
2875, 162, 25, 12, 3,
2875, 156, 25, 6, 2,
2900, 150, 25, 12, 1,
2900, 162, 25, 12, 3,
2900, 156, 25, 6, 2,
2900, 350, 25, 12, 1,
2900, 387, 25, 12, 3,
2900, 356, 25, 31, 2,
2925, 150, 25, 12, 1,
2925, 162, 25, 12, 3,
2925, 156, 25, 6, 2,
2925, 350, 25, 12, 1,
2925, 387, 25, 12, 3,
2925, 356, 25, 31, 2,
2950, 350, 25, 12, 1,
2950, 387, 25, 12, 3,
2950, 356, 25, 31, 2,
2975, 350, 25, 12, 1,
2975, 387, 25, 12, 3,
2975, 356, 25, 31, 2,
3000, 350, 25, 12, 1,
3000, 387, 25, 12, 3,
3000, 356, 25, 31, 2,
3025, 150, 25, 12, 1,
3025, 162, 25, 12, 3,
3025, 156, 25, 6, 2,
3025, 350, 25, 12, 1,
3025, 387, 25, 12, 3,
3025, 356, 25, 31, 2,
3050, 150, 25, 12, 1,
3050, 162, 25, 12, 3,
3050, 156, 25, 6, 2,
3050, 350, 25, 12, 1,
3050, 387, 25, 12, 3,
3050, 356, 25, 31, 2,
3075, 150, 25, 12, 1,
3075, 162, 25, 12, 3,
3075, 156, 25, 6, 2,
3075, 350, 25, 12, 1,
3075, 387, 25, 12, 3,
3075, 356, 25, 31, 2,
3100, 150, 25, 12, 1,
3100, 162, 25, 12, 3,
3100, 156, 25, 6, 2,
3100, 350, 25, 12, 1,
3100, 387, 25, 12, 3,
3100, 356, 25, 31, 2,
3125, 150, 25, 12, 1,
3125, 162, 25, 12, 3,
3125, 156, 25, 6, 2,
3125, 250, 25, 12, 1,
3125, 262, 25, 12, 3,
3125, 256, 25, 6, 2,
3125, 350, 25, 12, 1,
3125, 387, 25, 12, 3,
3125, 356, 25, 31, 2,
3150, 350, 25, 12, 1,
3150, 387, 25, 12, 3,
3150, 356, 25, 31, 2,
3175, 350, 25, 12, 1,
3175, 387, 25, 12, 3,
3175, 356, 25, 31, 2,
3200, 350, 25, 12, 1,
3200, 387, 25, 12, 3,
3200, 356, 25, 31, 2,
3225, 350, 25, 12, 1,
3225, 387, 25, 12, 3,
3225, 356, 25, 31, 2,
3250, 350, 25, 12, 1,
3250, 387, 25, 12, 3,
3250, 356, 25, 31, 2,
3275, 350, 25, 12, 1,
3275, 387, 25, 12, 3,
3275, 356, 25, 31, 2,
3300, 350, 25, 12, 1,
3300, 387, 25, 12, 3,
3300, 356, 25, 31, 2,
3325, 250, 25, 12, 1,
3325, 262, 25, 12, 3,
3325, 256, 25, 6, 2,
3325, 350, 25, 12, 1,
3325, 387, 25, 12, 3,
3325, 356, 25, 31, 2,
3350, 250, 25, 12, 1,
3350, 262, 25, 12, 3,
3350, 256, 25, 6, 2,
3350, 350, 25, 12, 1,
3350, 387, 25, 12, 3,
3350, 356, 25, 31, 2,
3375, 350, 25, 12, 1,
3375, 387, 25, 12, 3,
3375, 356, 25, 31, 2,
3400, 350, 25, 12, 1,
3400, 387, 25, 12, 3,
3400, 356, 25, 31, 2,
3425, 350, 25, 12, 1,
3425, 387, 25, 12, 3,
3425, 356, 25, 31, 2,
3450, 350, 25, 12, 1,
3450, 387, 25, 12, 3,
3450, 356, 25, 31, 2,
3475, 350, 25, 12, 1,
3475, 387, 25, 12, 3,
3475, 356, 25, 31, 2,
3500, 350, 25, 12, 1,
3500, 387, 25, 12, 3,
3500, 356, 25, 31, 2,
3525, 350, 25, 12, 1,
3525, 387, 25, 12, 3,
3525, 356, 25, 31, 2,
3550, 350, 25, 12, 1,
3550, 387, 25, 12, 3,
3550, 356, 25, 31, 2,
3575, 350, 25, 12, 1,
3575, 387, 25, 12, 3,
3575, 356, 25, 31, 2,
3600, 350, 25, 12, 1,
3600, 387, 25, 12, 3,
3600, 356, 25, 31, 2,
3625, 250, 25, 12, 1,
3625, 262, 25, 12, 3,
3625, 256, 25, 6, 2,
3625, 350, 25, 12, 1,
3625, 387, 25, 12, 3,
3625, 356, 25, 31, 2,
3650, 350, 25, 12, 1,
3650, 387, 25, 12, 3,
3650, 356, 25, 31, 2,
3675, 350, 25, 12, 1,
3675, 387, 25, 12, 3,
3675, 356, 25, 31, 2,
3700, 150, 25, 12, 1,
3700, 162, 25, 12, 3,
3700, 156, 25, 6, 2,
3700, 250, 25, 12, 1,
3700, 262, 25, 12, 3,
3700, 256, 25, 6, 2,
3700, 350, 25, 12, 1,
3700, 387, 25, 12, 3,
3700, 356, 25, 31, 2,
3725, 350, 25, 12, 1,
3725, 387, 25, 12, 3,
3725, 356, 25, 31, 2,
3750, 350, 25, 12, 1,
3750, 387, 25, 12, 3,
3750, 356, 25, 31, 2,
3775, 250, 25, 12, 1,
3775, 262, 25, 12, 3,
3775, 256, 25, 6, 2,
3775, 350, 25, 12, 1,
3775, 387, 25, 12, 3,
3775, 356, 25, 31, 2,
3800, 350, 25, 12, 1,
3800, 387, 25, 12, 3,
3800, 356, 25, 31, 2,
3825, 350, 25, 12, 1,
3825, 387, 25, 12, 3,
3825, 356, 25, 31, 2,
3850, 350, 25, 12, 1,
3850, 387, 25, 12, 3,
3850, 356, 25, 31, 2,
3875, 350, 25, 12, 1,
3875, 387, 25, 12, 3,
3875, 356, 25, 31, 2,
3900, 350, 25, 12, 1,
3900, 387, 25, 12, 3,
3900, 356, 25, 31, 2,
3925, 350, 25, 12, 1,
3925, 387, 25, 12, 3,
3925, 356, 25, 31, 2,
3950, 350, 25, 12, 1,
3950, 387, 25, 12, 3,
3950, 356, 25, 31, 2,
3975, 250, 25, 12, 1,
3975, 262, 25, 12, 3,
3975, 256, 25, 6, 2,
3975, 350, 25, 12, 1,
3975, 387, 25, 12, 3,
3975, 356, 25, 31, 2,
4000, 350, 25, 12, 1,
4000, 387, 25, 12, 3,
4000, 356, 25, 31, 2,
4025, 350, 25, 12, 1,
4025, 387, 25, 12, 3,
4025, 356, 25, 31, 2,
4050, 350, 25, 12, 1,
4050, 387, 25, 12, 3,
4050, 356, 25, 31, 2,
4075, 350, 25, 12, 1,
4075, 387, 25, 12, 3,
4075, 356, 25, 31, 2,
4100, 150, 25, 12, 1,
4100, 162, 25, 12, 3,
4100, 156, 25, 6, 2,
4100, 350, 25, 12, 1,
4100, 387, 25, 12, 3,
4100, 356, 25, 31, 2,
4125, 150, 25, 12, 1,
4125, 162, 25, 12, 3,
4125, 156, 25, 6, 2,
4125, 350, 25, 12, 1,
4125, 387, 25, 12, 3,
4125, 356, 25, 31, 2,
4150, 150, 25, 12, 1,
4150, 162, 25, 12, 3,
4150, 156, 25, 6, 2,
4150, 350, 25, 12, 1,
4150, 387, 25, 12, 3,
4150, 356, 25, 31, 2,
4175, 150, 25, 12, 1,
4175, 162, 25, 12, 3,
4175, 156, 25, 6, 2,
4175, 350, 25, 12, 1,
4175, 387, 25, 12, 3,
4175, 356, 25, 31, 2,
4200, 350, 25, 12, 1,
4200, 387, 25, 12, 3,
4200, 356, 25, 31, 2,
4225, 350, 25, 12, 1,
4225, 387, 25, 12, 3,
4225, 356, 25, 31, 2,
4250, 350, 25, 12, 1,
4250, 387, 25, 12, 3,
4250, 356, 25, 31, 2,
4275, 350, 25, 12, 1,
4275, 387, 25, 12, 3,
4275, 356, 25, 31, 2,
4300, 350, 25, 12, 1,
4300, 387, 25, 12, 3,
4300, 356, 25, 31, 2,
4325, 350, 25, 12, 1,
4325, 387, 25, 12, 3,
4325, 356, 25, 31, 2,
4350, 350, 25, 12, 1,
4350, 387, 25, 12, 3,
4350, 356, 25, 31, 2,
4375, 150, 25, 12, 1,
4375, 162, 25, 12, 3,
4375, 156, 25, 6, 2,
4375, 350, 25, 12, 1,
4375, 387, 25, 12, 3,
4375, 356, 25, 31, 2,
4400, 150, 25, 12, 1,
4400, 162, 25, 12, 3,
4400, 156, 25, 6, 2,
4400, 250, 25, 12, 1,
4400, 262, 25, 12, 3,
4400, 256, 25, 6, 2,
4400, 350, 25, 12, 1,
4400, 387, 25, 12, 3,
4400, 356, 25, 31, 2,
4425, 150, 25, 12, 1,
4425, 162, 25, 12, 3,
4425, 156, 25, 6, 2,
4425, 250, 25, 12, 1,
4425, 262, 25, 12, 3,
4425, 256, 25, 6, 2,
4425, 350, 25, 12, 1,
4425, 387, 25, 12, 3,
4425, 356, 25, 31, 2,
4450, 150, 25, 12, 1,
4450, 162, 25, 12, 3,
4450, 156, 25, 6, 2,
4450, 350, 25, 12, 1,
4450, 387, 25, 12, 3,
4450, 356, 25, 31, 2,
4475, 350, 25, 12, 1,
4475, 387, 25, 12, 3,
4475, 356, 25, 31, 2,
4500, 350, 25, 12, 1,
4500, 387, 25, 12, 3,
4500, 356, 25, 31, 2,
4525, 350, 25, 12, 1,
4525, 387, 25, 12, 3,
4525, 356, 25, 31, 2,
4550, 350, 25, 12, 1,
4550, 387, 25, 12, 3,
4550, 356, 25, 31, 2,
4575, 350, 25, 12, 1,
4575, 387, 25, 12, 3,
4575, 356, 25, 31, 2,
4600, 350, 25, 12, 1,
4600, 387, 25, 12, 3,
4600, 356, 25, 31, 2,
4625, 350, 25, 12, 1,
4625, 387, 25, 12, 3,
4625, 356, 25, 31, 2,
4650, 350, 25, 12, 1,
4650, 387, 25, 12, 3,
4650, 356, 25, 31, 2,
4675, 350, 25, 12, 1,
4675, 387, 25, 12, 3,
4675, 356, 25, 31, 2,
4700, 325, 25, 12, 1,
4700, 387, 25, 12, 3,
4700, 331, 25, 56, 2,
4725, 300, 25, 12, 1,
4725, 387, 25, 12, 3,
4725, 306, 25, 81, 2,
4750, 275, 25, 12, 1,
4750, 387, 25, 12, 3,
4750, 281, 25, 106, 2,
4775, 250, 25, 12, 1,
4775, 387, 25, 12, 3,
4775, 256, 25, 131, 2,
4800, 350, 25, 12, 1,
4800, 387, 25, 12, 3,
4800, 356, 25, 31, 2,
4825, 350, 25, 12, 1,
4825, 387, 25, 12, 3,
4825, 356, 25, 31, 2,
4850, 250, 25, 12, 1,
4850, 387, 25, 12, 3,
4850, 256, 25, 131, 2,
4875, 275, 25, 12, 1,
4875, 387, 25, 12, 3,
4875, 281, 25, 106, 2,
4900, 275, 25, 12, 1,
4900, 387, 25, 12, 3,
4900, 281, 25, 106, 2,
4925, 300, 25, 12, 1,
4925, 387, 25, 12, 3,
4925, 306, 25, 81, 2,
4950, 325, 25, 12, 1,
4950, 387, 25, 12, 3,
4950, 331, 25, 56, 2,
4975, 350, 25, 12, 1,
4975, 387, 25, 12, 3,
4975, 356, 25, 31, 2,
5000, 350, 25, 12, 1,
5000, 387, 25, 12, 3,
5000, 356, 25, 31, 2,
5025, 350, 25, 12, 1,
5025, 387, 25, 12, 3,
5025, 356, 25, 31, 2,
5050, 350, 25, 12, 1,
5050, 387, 25, 12, 3,
5050, 356, 25, 31, 2,
5075, 350, 25, 12, 1,
5075, 387, 25, 12, 3,
5075, 356, 25, 31, 2,
5100, 350, 25, 12, 1,
5100, 387, 25, 12, 3,
5100, 356, 25, 31, 2,
5125, 350, 25, 12, 1,
5125, 387, 25, 12, 3,
5125, 356, 25, 31, 2,
5150, 325, 25, 12, 1,
5150, 387, 25, 12, 3,
5150, 331, 25, 56, 2,
5175, 300, 25, 12, 1,
5175, 387, 25, 12, 3,
5175, 306, 25, 81, 2,
5200, 275, 25, 12, 1,
5200, 387, 25, 12, 3,
5200, 281, 25, 106, 2,
5225, 250, 25, 12, 1,
5225, 387, 25, 12, 3,
5225, 256, 25, 131, 2,
5250, 250, 25, 12, 1,
5250, 387, 25, 12, 3,
5250, 256, 25, 131, 2,
5325, 250, 25, 12, 1,
5325, 387, 25, 12, 3,
5325, 256, 25, 131, 2,
5350, 275, 25, 12, 1,
5350, 387, 25, 12, 3,
5350, 281, 25, 106, 2,
5375, 300, 25, 12, 1,
5375, 387, 25, 12, 3,
5375, 306, 25, 81, 2,
5400, 325, 25, 12, 1,
5400, 387, 25, 12, 3,
5400, 331, 25, 56, 2,
5425, 350, 25, 12, 1,
5425, 387, 25, 12, 3,
5425, 356, 25, 31, 2,
5450, 350, 25, 12, 1,
5450, 387, 25, 12, 3,
5450, 356, 25, 31, 2,
5475, 350, 25, 12, 1,
5475, 387, 25, 12, 3,
5475, 356, 25, 31, 2,
5500, 350, 25, 12, 1,
5500, 387, 25, 12, 3,
5500, 356, 25, 31, 2,
5525, 350, 25, 12, 1,
5525, 387, 25, 12, 3,
5525, 356, 25, 31, 2,
5550, 350, 25, 12, 1,
5550, 387, 25, 12, 3,
5550, 356, 25, 31, 2,
5575, 350, 25, 12, 1,
5575, 387, 25, 12, 3,
5575, 356, 25, 31, 2,
5600, 300, 25, 12, 1,
5600, 387, 25, 12, 3,
5600, 306, 25, 81, 2,
5625, 300, 25, 12, 1,
5625, 387, 25, 12, 3,
5625, 306, 25, 81, 2,
5650, 350, 25, 12, 1,
5650, 387, 25, 12, 3,
5650, 356, 25, 31, 2,
5675, 350, 25, 12, 1,
5675, 387, 25, 12, 3,
5675, 356, 25, 31, 2,
5700, 350, 25, 12, 1,
5700, 387, 25, 12, 3,
5700, 356, 25, 31, 2,
5725, 350, 25, 12, 1,
5725, 387, 25, 12, 3,
5725, 356, 25, 31, 2,
5750, 350, 25, 12, 1,
5750, 387, 25, 12, 3,
5750, 356, 25, 31, 2,
5775, 250, 25, 12, 1,
5775, 262, 25, 12, 3,
5775, 256, 25, 6, 2,
5775, 350, 25, 12, 1,
5775, 387, 25, 12, 3,
5775, 356, 25, 31, 2,
5800, 250, 25, 12, 1,
5800, 262, 25, 12, 3,
5800, 256, 25, 6, 2,
5800, 350, 25, 12, 1,
5800, 387, 25, 12, 3,
5800, 356, 25, 31, 2,
5825, 250, 25, 12, 1,
5825, 262, 25, 12, 3,
5825, 256, 25, 6, 2,
5825, 350, 25, 12, 1,
5825, 387, 25, 12, 3,
5825, 356, 25, 31, 2,
5850, 250, 25, 12, 1,
5850, 262, 25, 12, 3,
5850, 256, 25, 6, 2,
5850, 350, 25, 12, 1,
5850, 387, 25, 12, 3,
5850, 356, 25, 31, 2,
5875, 350, 25, 12, 1,
5875, 387, 25, 12, 3,
5875, 356, 25, 31, 2,
5900, 350, 25, 12, 1,
5900, 387, 25, 12, 3,
5900, 356, 25, 31, 2,
5925, 350, 25, 12, 1,
5925, 387, 25, 12, 3,
5925, 356, 25, 31, 2,
5950, 350, 25, 12, 1,
5950, 387, 25, 12, 3,
5950, 356, 25, 31, 2,
5975, 350, 25, 12, 1,
5975, 387, 25, 12, 3,
5975, 356, 25, 31, 2,
6000, 350, 25, 12, 1,
6000, 387, 25, 12, 3,
6000, 356, 25, 31, 2,
6025, 350, 25, 12, 1,
6025, 387, 25, 12, 3,
6025, 356, 25, 31, 2,
6050, 350, 25, 12, 1,
6050, 387, 25, 12, 3,
6050, 356, 25, 31, 2,
6075, 350, 25, 12, 1,
6075, 387, 25, 12, 3,
6075, 356, 25, 31, 2,
6100, 350, 25, 12, 1,
6100, 387, 25, 12, 3,
6100, 356, 25, 31, 2,
6125, 350, 25, 12, 1,
6125, 387, 25, 12, 3,
6125, 356, 25, 31, 2,
6150, 350, 25, 12, 1,
6150, 387, 25, 12, 3,
6150, 356, 25, 31, 2,
6175, 350, 25, 12, 1,
6175, 387, 25, 12, 3,
6175, 356, 25, 31, 2,
6200, 300, 25, 12, 1,
6200, 387, 25, 12, 3,
6200, 306, 25, 81, 2,
6225, 300, 25, 12, 1,
6225, 387, 25, 12, 3,
6225, 306, 25, 81, 2,
6250, 325, 25, 12, 1,
6250, 387, 25, 12, 3,
6250, 331, 25, 56, 2,
