6270, 540, 30, 30, 4, 100, 
6300, 540, 30, 30, 4, 100, 
6330, 540, 30, 30, 4, 100, 
6360, 540, 30, 30, 4, 100, 
6390, 540, 30, 30, 5, 0, 
1860, 570, 30, 7, 6, 2, 
1890, 600, 30, 7, 6, 2, 
1920, 630, 30, 7, 6, 2, 
1950, 660, 30, 7, 6, 2, 
1980, 690, 30, 7, 6, 2, 
2010, 720, 30, 7, 6, 2, 
2040, 750, 30, 7, 6, 1, 
2070, 750, 30, 7, 6, 1, 
2100, 750, 30, 7, 6, 1, 
2130, 750, 30, 7, 6, 1, 
2160, 750, 30, 7, 6, 1, 
2190, 750, 30, 7, 6, 1, 
2220, 750, 30, 7, 6, 1, 
2250, 750, 30, 7, 6, 1, 
2280, 750, 30, 7, 6, 1, 
2310, 750, 30, 7, 6, 1, 
2340, 750, 30, 7, 6, 1, 
2370, 750, 30, 7, 6, 1, 
2400, 750, 30, 7, 6, 1, 
2430, 750, 30, 7, 6, 1, 
2460, 750, 30, 7, 6, 1, 
2490, 750, 30, 7, 6, 1, 
2520, 750, 30, 7, 6, 1, 
2550, 750, 30, 7, 6, 1, 
2580, 750, 30, 7, 6, 1, 
2610, 750, 30, 7, 6, 1, 
2640, 750, 30, 7, 6, 1, 
2670, 750, 30, 7, 6, 1, 
2700, 750, 30, 7, 6, 1, 
2730, 750, 30, 7, 6, 1, 
2760, 750, 30, 7, 6, 1, 
2790, 750, 30, 7, 6, 1, 
2820, 750, 30, 7, 6, 1, 
2850, 750, 30, 7, 6, 1, 
2880, 750, 30, 7, 6, 1, 
2910, 750, 30, 7, 6, 1, 
2940, 750, 30, 7, 6, 1, 
2970, 750, 30, 7, 6, 1, 
3000, 750, 30, 7, 6, 1, 
3030, 750, 30, 7, 6, 1, 
3060, 750, 30, 7, 6, 1, 
3090, 750, 30, 7, 6, 1, 
3120, 750, 30, 7, 6, 1, 
3150, 750, 30, 7, 6, 1, 
3180, 750, 30, 7, 6, 1, 
3210, 750, 30, 7, 6, 1, 
3240, 750, 30, 7, 6, 1, 
3270, 750, 30, 7, 6, 1, 
3300, 750, 30, 7, 6, 1, 
3330, 750, 30, 7, 6, 1, 
3360, 750, 30, 7, 6, 1, 
3390, 750, 30, 7, 6, 1, 
3420, 750, 30, 7, 6, 1, 
3450, 750, 30, 7, 6, 1, 
3480, 750, 30, 7, 6, 1, 
3510, 750, 30, 7, 6, 1, 
3540, 750, 30, 7, 6, 1, 
3570, 750, 30, 7, 6, 1, 
3600, 750, 30, 7, 6, 1, 
3630, 750, 30, 7, 6, 1, 
3660, 750, 30, 7, 6, 1, 
3690, 750, 30, 7, 6, 1, 
3210, 780, 30, 7, 6, 3, 
3180, 810, 30, 7, 6, 3, 
3150, 840, 30, 7, 6, 3, 
3120, 870, 30, 7, 6, 3, 
3090, 900, 30, 7, 6, 3, 
3060, 930, 30, 7, 6, 3, 
3030, 960, 30, 7, 6, 3, 
2310, 990, 30, 7, 6, 1, 
2340, 990, 30, 7, 6, 1, 
2370, 990, 30, 7, 6, 1, 
2400, 990, 30, 7, 6, 1, 
2430, 990, 30, 7, 6, 1, 
2460, 990, 30, 7, 6, 1, 
2490, 990, 30, 7, 6, 1, 
2520, 990, 30, 7, 6, 1, 
2550, 990, 30, 7, 6, 1, 
2580, 990, 30, 7, 6, 1, 
2610, 990, 30, 7, 6, 1, 
2640, 990, 30, 7, 6, 1, 
2670, 990, 30, 7, 6, 1, 
2700, 990, 30, 7, 6, 1, 
2730, 990, 30, 7, 6, 1, 
2760, 990, 30, 7, 6, 1, 
2790, 990, 30, 7, 6, 1, 
2820, 990, 30, 7, 6, 1, 
2850, 990, 30, 7, 6, 1, 
2880, 990, 30, 7, 6, 1, 
2910, 990, 30, 7, 6, 1, 
2940, 990, 30, 7, 6, 1, 
2970, 990, 30, 7, 6, 1, 
3000, 990, 30, 7, 6, 1, 
2700, 1020, 30, 7, 6, 2, 
2730, 1050, 30, 7, 6, 2, 
2760, 1080, 30, 7, 6, 2, 
2790, 1110, 30, 7, 6, 2, 
2820, 1140, 30, 7, 6, 2, 
2850, 1170, 30, 7, 6, 2, 
2880, 1200, 30, 7, 6, 2, 
2910, 1230, 30, 7, 6, 2, 
2940, 1260, 30, 7, 6, 2, 
2970, 1260, 30, 7, 6, 1, 
3000, 1260, 30, 7, 6, 1, 
3030, 1260, 30, 7, 6, 1, 
3060, 1260, 30, 7, 6, 1, 
3090, 1260, 30, 7, 6, 1, 
3120, 1260, 30, 7, 6, 1, 
3150, 1260, 30, 7, 6, 1, 
3180, 1260, 30, 7, 6, 1, 
3210, 1260, 30, 7, 6, 1, 
3240, 1260, 30, 7, 6, 1, 
3270, 1260, 30, 7, 6, 1, 
3300, 1260, 30, 7, 6, 1, 
3330, 1260, 30, 7, 6, 1, 
3360, 1260, 30, 7, 6, 1, 
3390, 1260, 30, 7, 6, 1, 
3420, 1260, 30, 7, 6, 1, 
3450, 1260, 30, 7, 6, 1, 
3480, 1260, 30, 7, 6, 1, 
3510, 1260, 30, 7, 6, 1, 
3540, 1260, 30, 7, 6, 1, 
3570, 1260, 30, 7, 6, 1, 
3600, 1260, 30, 7, 6, 1, 
3630, 1260, 30, 7, 6, 1, 
3660, 1260, 30, 7, 6, 1, 
3690, 1260, 30, 7, 6, 1, 
3720, 1260, 30, 7, 6, 1, 
3750, 1260, 30, 7, 6, 1, 
3780, 1260, 30, 7, 6, 1, 
1020, 210, 30, 15, 1, 0, 
1020, 495, 30, 15, 3, 0, 
1020, 217, 30, 277, 2, 0, 
1050, 0, 30, 15, 1, 0, 
1050, 495, 30, 15, 3, 0, 
1050, 7, 30, 487, 2, 0, 
1080, 0, 30, 15, 1, 0, 
1080, 495, 30, 15, 3, 0, 
1080, 7, 30, 487, 2, 0, 
1110, 0, 30, 15, 1, 0, 
1110, 135, 30, 15, 3, 0, 
1110, 7, 30, 127, 2, 0, 
1110, 240, 30, 15, 1, 0, 
1110, 555, 30, 15, 3, 0, 
1110, 247, 30, 307, 2, 0, 
1140, 0, 30, 15, 1, 0, 
1140, 135, 30, 15, 3, 0, 
1140, 7, 30, 127, 2, 0, 
1140, 480, 30, 15, 1, 0, 
1140, 555, 30, 15, 3, 0, 
1140, 487, 30, 67, 2, 0, 
1170, 0, 30, 15, 1, 0, 
1170, 135, 30, 15, 3, 0, 
1170, 7, 30, 127, 2, 0, 
1170, 480, 30, 15, 1, 0, 
1170, 555, 30, 15, 3, 0, 
1170, 487, 30, 67, 2, 0, 
1200, 0, 30, 15, 1, 0, 
1200, 135, 30, 15, 3, 0, 
1200, 7, 30, 127, 2, 0, 
1200, 480, 30, 15, 1, 0, 
1200, 555, 30, 15, 3, 0, 
1200, 487, 30, 67, 2, 0, 
1230, 0, 30, 15, 1, 0, 
1230, 135, 30, 15, 3, 0, 
1230, 7, 30, 127, 2, 0, 
1230, 480, 30, 15, 1, 0, 
1230, 555, 30, 15, 3, 0, 
1230, 487, 30, 67, 2, 0, 
1260, 0, 30, 15, 1, 0, 
1260, 135, 30, 15, 3, 0, 
1260, 7, 30, 127, 2, 0, 
1260, 480, 30, 15, 1, 0, 
1260, 555, 30, 15, 3, 0, 
1260, 487, 30, 67, 2, 0, 
1290, 0, 30, 15, 1, 0, 
1290, 135, 30, 15, 3, 0, 
1290, 7, 30, 127, 2, 0, 
1290, 480, 30, 15, 1, 0, 
1290, 555, 30, 15, 3, 0, 
1290, 487, 30, 67, 2, 0, 
1320, 0, 30, 15, 1, 0, 
1320, 135, 30, 15, 3, 0, 
1320, 7, 30, 127, 2, 0, 
1320, 480, 30, 15, 1, 0, 
1320, 555, 30, 15, 3, 0, 
1320, 487, 30, 67, 2, 0, 
1350, 0, 30, 15, 1, 0, 
1350, 135, 30, 15, 3, 0, 
1350, 7, 30, 127, 2, 0, 
1350, 270, 30, 15, 1, 0, 
1350, 315, 30, 15, 3, 0, 
1350, 277, 30, 37, 2, 0, 
1350, 480, 30, 15, 1, 0, 
1350, 555, 30, 15, 3, 0, 
1350, 487, 30, 67, 2, 0, 
1380, 0, 30, 15, 1, 0, 
1380, 135, 30, 15, 3, 0, 
1380, 7, 30, 127, 2, 0, 
1380, 270, 30, 15, 1, 0, 
1380, 315, 30, 15, 3, 0, 
1380, 277, 30, 37, 2, 0, 
1380, 480, 30, 15, 1, 0, 
1380, 555, 30, 15, 3, 0, 
1380, 487, 30, 67, 2, 0, 
1410, 0, 30, 15, 1, 0, 
1410, 135, 30, 15, 3, 0, 
1410, 7, 30, 127, 2, 0, 
1410, 270, 30, 15, 1, 0, 
1410, 315, 30, 15, 3, 0, 
1410, 277, 30, 37, 2, 0, 
1410, 480, 30, 15, 1, 0, 
1410, 555, 30, 15, 3, 0, 
1410, 487, 30, 67, 2, 0, 
1440, 0, 30, 15, 1, 0, 
1440, 135, 30, 15, 3, 0, 
1440, 7, 30, 127, 2, 0, 
1440, 270, 30, 15, 1, 0, 
1440, 315, 30, 15, 3, 0, 
1440, 277, 30, 37, 2, 0, 
1440, 480, 30, 15, 1, 0, 
1440, 555, 30, 15, 3, 0, 
1440, 487, 30, 67, 2, 0, 
1470, 0, 30, 15, 1, 0, 
1470, 135, 30, 15, 3, 0, 
1470, 7, 30, 127, 2, 0, 
1470, 270, 30, 15, 1, 0, 
1470, 315, 30, 15, 3, 0, 
1470, 277, 30, 37, 2, 0, 
1470, 480, 30, 15, 1, 0, 
1470, 555, 30, 15, 3, 0, 
1470, 487, 30, 67, 2, 0, 
1500, 0, 30, 15, 1, 0, 
1500, 135, 30, 15, 3, 0, 
1500, 7, 30, 127, 2, 0, 
1500, 270, 30, 15, 1, 0, 
1500, 315, 30, 15, 3, 0, 
1500, 277, 30, 37, 2, 0, 
1500, 480, 30, 15, 1, 0, 
1500, 555, 30, 15, 3, 0, 
1500, 487, 30, 67, 2, 0, 
1530, 0, 30, 15, 1, 0, 
1530, 135, 30, 15, 3, 0, 
1530, 7, 30, 127, 2, 0, 
1530, 270, 30, 15, 1, 0, 
1530, 315, 30, 15, 3, 0, 
1530, 277, 30, 37, 2, 0, 
1530, 480, 30, 15, 1, 0, 
1530, 555, 30, 15, 3, 0, 
1530, 487, 30, 67, 2, 0, 
1560, 0, 30, 15, 1, 0, 
1560, 135, 30, 15, 3, 0, 
1560, 7, 30, 127, 2, 0, 
1560, 270, 30, 15, 1, 0, 
1560, 315, 30, 15, 3, 0, 
1560, 277, 30, 37, 2, 0, 
1560, 480, 30, 15, 1, 0, 
1560, 555, 30, 15, 3, 0, 
1560, 487, 30, 67, 2, 0, 
1590, 0, 30, 15, 1, 0, 
1590, 135, 30, 15, 3, 0, 
1590, 7, 30, 127, 2, 0, 
1590, 270, 30, 15, 1, 0, 
1590, 315, 30, 15, 3, 0, 
1590, 277, 30, 37, 2, 0, 
1590, 480, 30, 15, 1, 0, 
1590, 555, 30, 15, 3, 0, 
1590, 487, 30, 67, 2, 0, 
1620, 0, 30, 15, 1, 0, 
1620, 135, 30, 15, 3, 0, 
1620, 7, 30, 127, 2, 0, 
1620, 270, 30, 15, 1, 0, 
1620, 315, 30, 15, 3, 0, 
1620, 277, 30, 37, 2, 0, 
1650, 0, 30, 15, 1, 0, 
1650, 135, 30, 15, 3, 0, 
1650, 7, 30, 127, 2, 0, 
1650, 270, 30, 15, 1, 0, 
1650, 315, 30, 15, 3, 0, 
1650, 277, 30, 37, 2, 0, 
1680, 0, 30, 15, 1, 0, 
1680, 135, 30, 15, 3, 0, 
1680, 7, 30, 127, 2, 0, 
1680, 270, 30, 15, 1, 0, 
1680, 315, 30, 15, 3, 0, 
1680, 277, 30, 37, 2, 0, 
1710, 0, 30, 15, 1, 0, 
1710, 135, 30, 15, 3, 0, 
1710, 7, 30, 127, 2, 0, 
1710, 270, 30, 15, 1, 0, 
1710, 315, 30, 15, 3, 0, 
1710, 277, 30, 37, 2, 0, 
1740, 0, 30, 15, 1, 0, 
1740, 135, 30, 15, 3, 0, 
1740, 7, 30, 127, 2, 0, 
1740, 270, 30, 15, 1, 0, 
1740, 315, 30, 15, 3, 0, 
1740, 277, 30, 37, 2, 0, 
1770, 0, 30, 15, 1, 0, 
1770, 135, 30, 15, 3, 0, 
1770, 7, 30, 127, 2, 0, 
1800, 0, 30, 15, 1, 0, 
1800, 135, 30, 15, 3, 0, 
1800, 7, 30, 127, 2, 0, 
1830, 0, 30, 15, 1, 0, 
1830, 135, 30, 15, 3, 0, 
1830, 7, 30, 127, 2, 0, 
1860, 0, 30, 15, 1, 0, 
1860, 135, 30, 15, 3, 0, 
1860, 7, 30, 127, 2, 0, 
1890, 0, 30, 15, 1, 0, 
1890, 135, 30, 15, 3, 0, 
1890, 7, 30, 127, 2, 0, 
1920, 0, 30, 15, 1, 0, 
1920, 135, 30, 15, 3, 0, 
1920, 7, 30, 127, 2, 0, 
2280, 840, 30, 15, 1, 0, 
2280, 1035, 30, 15, 3, 0, 
2280, 847, 30, 187, 2, 0, 
2790, 90, 30, 15, 1, 0, 
2790, 525, 30, 15, 3, 0, 
2790, 97, 30, 427, 2, 0, 
2820, 90, 30, 15, 1, 0, 
2820, 525, 30, 15, 3, 0, 
2820, 97, 30, 427, 2, 0, 
2850, 90, 30, 15, 1, 0, 
2850, 195, 30, 15, 3, 0, 
2850, 97, 30, 97, 2, 0, 
2850, 300, 30, 15, 1, 0, 
2850, 315, 30, 15, 3, 0, 
2850, 307, 30, 7, 2, 0, 
2850, 480, 30, 15, 1, 0, 
2850, 525, 30, 15, 3, 0, 
2850, 487, 30, 37, 2, 0, 
2880, 90, 30, 15, 1, 0, 
2880, 195, 30, 15, 3, 0, 
2880, 97, 30, 97, 2, 0, 
2880, 300, 30, 15, 1, 0, 
2880, 315, 30, 15, 3, 0, 
2880, 307, 30, 7, 2, 0, 
2880, 480, 30, 15, 1, 0, 
2880, 525, 30, 15, 3, 0, 
2880, 487, 30, 37, 2, 0, 
2910, 90, 30, 15, 1, 0, 
2910, 195, 30, 15, 3, 0, 
2910, 97, 30, 97, 2, 0, 
2910, 300, 30, 15, 1, 0, 
2910, 315, 30, 15, 3, 0, 
2910, 307, 30, 7, 2, 0, 
2910, 480, 30, 15, 1, 0, 
2910, 525, 30, 15, 3, 0, 
2910, 487, 30, 37, 2, 0, 
2940, 90, 30, 15, 1, 0, 
2940, 195, 30, 15, 3, 0, 
2940, 97, 30, 97, 2, 0, 
2940, 300, 30, 15, 1, 0, 
2940, 315, 30, 15, 3, 0, 
2940, 307, 30, 7, 2, 0, 
2940, 480, 30, 15, 1, 0, 
2940, 525, 30, 15, 3, 0, 
2940, 487, 30, 37, 2, 0, 
2970, 90, 30, 15, 1, 0, 
2970, 195, 30, 15, 3, 0, 
2970, 97, 30, 97, 2, 0, 
2970, 300, 30, 15, 1, 0, 
2970, 315, 30, 15, 3, 0, 
2970, 307, 30, 7, 2, 0, 
2970, 480, 30, 15, 1, 0, 
2970, 525, 30, 15, 3, 0, 
2970, 487, 30, 37, 2, 0, 
3000, 90, 30, 15, 1, 0, 
3000, 195, 30, 15, 3, 0, 
3000, 97, 30, 97, 2, 0, 
3000, 300, 30, 15, 1, 0, 
3000, 315, 30, 15, 3, 0, 
3000, 307, 30, 7, 2, 0, 
3000, 480, 30, 15, 1, 0, 
3000, 525, 30, 15, 3, 0, 
3000, 487, 30, 37, 2, 0, 
3030, 90, 30, 15, 1, 0, 
3030, 195, 30, 15, 3, 0, 
3030, 97, 30, 97, 2, 0, 
3030, 300, 30, 15, 1, 0, 
3030, 315, 30, 15, 3, 0, 
3030, 307, 30, 7, 2, 0, 
3030, 480, 30, 15, 1, 0, 
3030, 525, 30, 15, 3, 0, 
3030, 487, 30, 37, 2, 0, 
3060, 90, 30, 15, 1, 0, 
3060, 195, 30, 15, 3, 0, 
3060, 97, 30, 97, 2, 0, 
3060, 300, 30, 15, 1, 0, 
3060, 315, 30, 15, 3, 0, 
3060, 307, 30, 7, 2, 0, 
3060, 480, 30, 15, 1, 0, 
3060, 525, 30, 15, 3, 0, 
3060, 487, 30, 37, 2, 0, 
3090, 90, 30, 15, 1, 0, 
3090, 195, 30, 15, 3, 0, 
3090, 97, 30, 97, 2, 0, 
3090, 300, 30, 15, 1, 0, 
3090, 315, 30, 15, 3, 0, 
3090, 307, 30, 7, 2, 0, 
3090, 480, 30, 15, 1, 0, 
3090, 525, 30, 15, 3, 0, 
3090, 487, 30, 37, 2, 0, 
3120, 90, 30, 15, 1, 0, 
3120, 165, 30, 15, 3, 0, 
3120, 97, 30, 67, 2, 0, 
3120, 300, 30, 15, 1, 0, 
3120, 315, 30, 15, 3, 0, 
3120, 307, 30, 7, 2, 0, 
3120, 480, 30, 15, 1, 0, 
3120, 525, 30, 15, 3, 0, 
3120, 487, 30, 37, 2, 0, 
3150, 90, 30, 15, 1, 0, 
3150, 165, 30, 15, 3, 0, 
3150, 97, 30, 67, 2, 0, 
3150, 300, 30, 15, 1, 0, 
3150, 315, 30, 15, 3, 0, 
3150, 307, 30, 7, 2, 0, 
3150, 480, 30, 15, 1, 0, 
3150, 525, 30, 15, 3, 0, 
3150, 487, 30, 37, 2, 0, 
3180, 90, 30, 15, 1, 0, 
3180, 165, 30, 15, 3, 0, 
3180, 97, 30, 67, 2, 0, 
3180, 300, 30, 15, 1, 0, 
3180, 315, 30, 15, 3, 0, 
3180, 307, 30, 7, 2, 0, 
3180, 480, 30, 15, 1, 0, 
3180, 525, 30, 15, 3, 0, 
3180, 487, 30, 37, 2, 0, 
3210, 90, 30, 15, 1, 0, 
3210, 165, 30, 15, 3, 0, 
3210, 97, 30, 67, 2, 0, 
3210, 300, 30, 15, 1, 0, 
3210, 315, 30, 15, 3, 0, 
3210, 307, 30, 7, 2, 0, 
3210, 480, 30, 15, 1, 0, 
3210, 525, 30, 15, 3, 0, 
3210, 487, 30, 37, 2, 0, 
3240, 90, 30, 15, 1, 0, 
3240, 165, 30, 15, 3, 0, 
3240, 97, 30, 67, 2, 0, 
3240, 480, 30, 15, 1, 0, 
3240, 525, 30, 15, 3, 0, 
3240, 487, 30, 37, 2, 0, 
3270, 90, 30, 15, 1, 0, 
3270, 165, 30, 15, 3, 0, 
3270, 97, 30, 67, 2, 0, 
3270, 480, 30, 15, 1, 0, 
3270, 525, 30, 15, 3, 0, 
3270, 487, 30, 37, 2, 0, 
3300, 90, 30, 15, 1, 0, 
3300, 165, 30, 15, 3, 0, 
3300, 97, 30, 67, 2, 0, 
3300, 480, 30, 15, 1, 0, 
3300, 525, 30, 15, 3, 0, 
3300, 487, 30, 37, 2, 0, 
3330, 90, 30, 15, 1, 0, 
3330, 165, 30, 15, 3, 0, 
3330, 97, 30, 67, 2, 0, 
3330, 480, 30, 15, 1, 0, 
3330, 525, 30, 15, 3, 0, 
3330, 487, 30, 37, 2, 0, 
3360, 90, 30, 15, 1, 0, 
3360, 165, 30, 15, 3, 0, 
3360, 97, 30, 67, 2, 0, 
3360, 480, 30, 15, 1, 0, 
3360, 525, 30, 15, 3, 0, 
3360, 487, 30, 37, 2, 0, 
3390, 90, 30, 15, 1, 0, 
3390, 165, 30, 15, 3, 0, 
3390, 97, 30, 67, 2, 0, 
3390, 480, 30, 15, 1, 0, 
3390, 525, 30, 15, 3, 0, 
3390, 487, 30, 37, 2, 0, 
3420, 90, 30, 15, 1, 0, 
3420, 165, 30, 15, 3, 0, 
3420, 97, 30, 67, 2, 0, 
3420, 480, 30, 15, 1, 0, 
3420, 525, 30, 15, 3, 0, 
3420, 487, 30, 37, 2, 0, 
3450, 90, 30, 15, 1, 0, 
3450, 165, 30, 15, 3, 0, 
3450, 97, 30, 67, 2, 0, 
3450, 480, 30, 15, 1, 0, 
3450, 525, 30, 15, 3, 0, 
3450, 487, 30, 37, 2, 0, 
3480, 90, 30, 15, 1, 0, 
3480, 225, 30, 15, 3, 0, 
3480, 97, 30, 127, 2, 0, 
3480, 480, 30, 15, 1, 0, 
3480, 525, 30, 15, 3, 0, 
3480, 487, 30, 37, 2, 0, 
3510, 90, 30, 15, 1, 0, 
3510, 225, 30, 15, 3, 0, 
3510, 97, 30, 127, 2, 0, 
3510, 480, 30, 15, 1, 0, 
3510, 525, 30, 15, 3, 0, 
3510, 487, 30, 37, 2, 0, 
3540, 90, 30, 15, 1, 0, 
3540, 105, 30, 15, 3, 0, 
3540, 97, 30, 7, 2, 0, 
3540, 180, 30, 15, 1, 0, 
3540, 225, 30, 15, 3, 0, 
3540, 187, 30, 37, 2, 0, 
3540, 480, 30, 15, 1, 0, 
3540, 525, 30, 15, 3, 0, 
3540, 487, 30, 37, 2, 0, 
3570, 90, 30, 15, 1, 0, 
3570, 105, 30, 15, 3, 0, 
3570, 97, 30, 7, 2, 0, 
3570, 180, 30, 15, 1, 0, 
3570, 225, 30, 15, 3, 0, 
3570, 187, 30, 37, 2, 0, 
3570, 480, 30, 15, 1, 0, 
3570, 525, 30, 15, 3, 0, 
3570, 487, 30, 37, 2, 0, 
3600, 90, 30, 15, 1, 0, 
3600, 105, 30, 15, 3, 0, 
3600, 97, 30, 7, 2, 0, 
3600, 180, 30, 15, 1, 0, 
3600, 225, 30, 15, 3, 0, 
3600, 187, 30, 37, 2, 0, 
3600, 480, 30, 15, 1, 0, 
3600, 525, 30, 15, 3, 0, 
3600, 487, 30, 37, 2, 0, 
3630, 90, 30, 15, 1, 0, 
3630, 105, 30, 15, 3, 0, 
3630, 97, 30, 7, 2, 0, 
3630, 180, 30, 15, 1, 0, 
3630, 225, 30, 15, 3, 0, 
3630, 187, 30, 37, 2, 0, 
3630, 480, 30, 15, 1, 0, 
3630, 525, 30, 15, 3, 0, 
3630, 487, 30, 37, 2, 0, 
3660, 90, 30, 15, 1, 0, 
3660, 105, 30, 15, 3, 0, 
3660, 97, 30, 7, 2, 0, 
3660, 180, 30, 15, 1, 0, 
3660, 225, 30, 15, 3, 0, 
3660, 187, 30, 37, 2, 0, 
3660, 480, 30, 15, 1, 0, 
3660, 525, 30, 15, 3, 0, 
3660, 487, 30, 37, 2, 0, 
3690, 90, 30, 15, 1, 0, 
3690, 105, 30, 15, 3, 0, 
3690, 97, 30, 7, 2, 0, 
3690, 180, 30, 15, 1, 0, 
3690, 225, 30, 15, 3, 0, 
3690, 187, 30, 37, 2, 0, 
3690, 480, 30, 15, 1, 0, 
3690, 525, 30, 15, 3, 0, 
3690, 487, 30, 37, 2, 0, 
3720, 90, 30, 15, 1, 0, 
3720, 105, 30, 15, 3, 0, 
3720, 97, 30, 7, 2, 0, 
3720, 180, 30, 15, 1, 0, 
3720, 225, 30, 15, 3, 0, 
3720, 187, 30, 37, 2, 0, 
3720, 480, 30, 15, 1, 0, 
3720, 525, 30, 15, 3, 0, 
3720, 487, 30, 37, 2, 0, 
3720, 780, 30, 15, 1, 0, 
3720, 975, 30, 15, 3, 0, 
3720, 787, 30, 187, 2, 0, 
3750, 90, 30, 15, 1, 0, 
3750, 105, 30, 15, 3, 0, 
3750, 97, 30, 7, 2, 0, 
3750, 180, 30, 15, 1, 0, 
3750, 225, 30, 15, 3, 0, 
3750, 187, 30, 37, 2, 0, 
3750, 780, 30, 15, 1, 0, 
3750, 975, 30, 15, 3, 0, 
3750, 787, 30, 187, 2, 0, 
3780, 90, 30, 15, 1, 0, 
3780, 105, 30, 15, 3, 0, 
3780, 97, 30, 7, 2, 0, 
3780, 180, 30, 15, 1, 0, 
3780, 225, 30, 15, 3, 0, 
3780, 187, 30, 37, 2, 0, 
3780, 780, 30, 15, 1, 0, 
3780, 975, 30, 15, 3, 0, 
3780, 787, 30, 187, 2, 0, 
3810, 90, 30, 15, 1, 0, 
3810, 105, 30, 15, 3, 0, 
3810, 97, 30, 7, 2, 0, 
3810, 180, 30, 15, 1, 0, 
3810, 225, 30, 15, 3, 0, 
3810, 187, 30, 37, 2, 0, 
3810, 780, 30, 15, 1, 0, 
3810, 975, 30, 15, 3, 0, 
3810, 787, 30, 187, 2, 0, 
3840, 90, 30, 15, 1, 0, 
3840, 105, 30, 15, 3, 0, 
3840, 97, 30, 7, 2, 0, 
3840, 180, 30, 15, 1, 0, 
3840, 225, 30, 15, 3, 0, 
3840, 187, 30, 37, 2, 0, 
3840, 780, 30, 15, 1, 0, 
3840, 975, 30, 15, 3, 0, 
3840, 787, 30, 187, 2, 0, 
3870, 90, 30, 15, 1, 0, 
