960, 465, 30, 15, 3, 0, 
960, 427, 30, 37, 2, 0, 
960, 540, 30, 15, 1, 0, 
960, 555, 30, 15, 3, 0, 
960, 547, 30, 7, 2, 0, 
960, 900, 30, 15, 1, 0, 
960, 915, 30, 15, 3, 0, 
960, 907, 30, 7, 2, 0, 
990, 390, 30, 15, 1, 0, 
990, 435, 30, 15, 3, 0, 
990, 397, 30, 37, 2, 0, 
990, 540, 30, 15, 1, 0, 
990, 555, 30, 15, 3, 0, 
990, 547, 30, 7, 2, 0, 
990, 900, 30, 15, 1, 0, 
990, 915, 30, 15, 3, 0, 
990, 907, 30, 7, 2, 0, 
1020, 360, 30, 15, 1, 0, 
1020, 405, 30, 15, 3, 0, 
1020, 367, 30, 37, 2, 0, 
1020, 540, 30, 15, 1, 0, 
1020, 555, 30, 15, 3, 0, 
1020, 547, 30, 7, 2, 0, 
1020, 900, 30, 15, 1, 0, 
1020, 915, 30, 15, 3, 0, 
1020, 907, 30, 7, 2, 0, 
1050, 360, 30, 15, 1, 0, 
1050, 375, 30, 15, 3, 0, 
1050, 367, 30, 7, 2, 0, 
1050, 540, 30, 15, 1, 0, 
1050, 555, 30, 15, 3, 0, 
1050, 547, 30, 7, 2, 0, 
1050, 900, 30, 15, 1, 0, 
1050, 915, 30, 15, 3, 0, 
1050, 907, 30, 7, 2, 0, 
1080, 360, 30, 15, 1, 0, 
1080, 375, 30, 15, 3, 0, 
1080, 367, 30, 7, 2, 0, 
1080, 540, 30, 15, 1, 0, 
1080, 555, 30, 15, 3, 0, 
1080, 547, 30, 7, 2, 0, 
1080, 900, 30, 15, 1, 0, 
1080, 915, 30, 15, 3, 0, 
1080, 907, 30, 7, 2, 0, 
1110, 360, 30, 15, 1, 0, 
1110, 375, 30, 15, 3, 0, 
1110, 367, 30, 7, 2, 0, 
1110, 540, 30, 15, 1, 0, 
1110, 555, 30, 15, 3, 0, 
1110, 547, 30, 7, 2, 0, 
1110, 900, 30, 15, 1, 0, 
1110, 915, 30, 15, 3, 0, 
1110, 907, 30, 7, 2, 0, 
1140, 360, 30, 15, 1, 0, 
1140, 375, 30, 15, 3, 0, 
1140, 367, 30, 7, 2, 0, 
1140, 540, 30, 15, 1, 0, 
1140, 555, 30, 15, 3, 0, 
1140, 547, 30, 7, 2, 0, 
1140, 900, 30, 15, 1, 0, 
1140, 915, 30, 15, 3, 0, 
1140, 907, 30, 7, 2, 0, 
1170, 540, 30, 15, 1, 0, 
1170, 555, 30, 15, 3, 0, 
1170, 547, 30, 7, 2, 0, 
1170, 900, 30, 15, 1, 0, 
1170, 915, 30, 15, 3, 0, 
1170, 907, 30, 7, 2, 0, 
1200, 540, 30, 15, 1, 0, 
1200, 555, 30, 15, 3, 0, 
1200, 547, 30, 7, 2, 0, 
1200, 900, 30, 15, 1, 0, 
1200, 915, 30, 15, 3, 0, 
1200, 907, 30, 7, 2, 0, 
1230, 540, 30, 15, 1, 0, 
1230, 555, 30, 15, 3, 0, 
1230, 547, 30, 7, 2, 0, 
1230, 900, 30, 15, 1, 0, 
1230, 915, 30, 15, 3, 0, 
1230, 907, 30, 7, 2, 0, 
1260, 540, 30, 15, 1, 0, 
1260, 555, 30, 15, 3, 0, 
1260, 547, 30, 7, 2, 0, 
1260, 900, 30, 15, 1, 0, 
1260, 915, 30, 15, 3, 0, 
1260, 907, 30, 7, 2, 0, 
1290, 540, 30, 15, 1, 0, 
1290, 555, 30, 15, 3, 0, 
1290, 547, 30, 7, 2, 0, 
1290, 900, 30, 15, 1, 0, 
1290, 915, 30, 15, 3, 0, 
1290, 907, 30, 7, 2, 0, 
1320, 540, 30, 15, 1, 0, 
1320, 555, 30, 15, 3, 0, 
1320, 547, 30, 7, 2, 0, 
1320, 900, 30, 15, 1, 0, 
1320, 915, 30, 15, 3, 0, 
1320, 907, 30, 7, 2, 0, 
1350, 540, 30, 15, 1, 0, 
1350, 555, 30, 15, 3, 0, 
1350, 547, 30, 7, 2, 0, 
1350, 900, 30, 15, 1, 0, 
1350, 915, 30, 15, 3, 0, 
1350, 907, 30, 7, 2, 0, 
1380, 540, 30, 15, 1, 0, 
1380, 555, 30, 15, 3, 0, 
1380, 547, 30, 7, 2, 0, 
1380, 900, 30, 15, 1, 0, 
1380, 915, 30, 15, 3, 0, 
1380, 907, 30, 7, 2, 0, 
1410, 420, 30, 15, 1, 0, 
1410, 435, 30, 15, 3, 0, 
1410, 427, 30, 7, 2, 0, 
1410, 540, 30, 15, 1, 0, 
1410, 555, 30, 15, 3, 0, 
1410, 547, 30, 7, 2, 0, 
1410, 900, 30, 15, 1, 0, 
1410, 915, 30, 15, 3, 0, 
1410, 907, 30, 7, 2, 0, 
1440, 420, 30, 15, 1, 0, 
1440, 435, 30, 15, 3, 0, 
1440, 427, 30, 7, 2, 0, 
1440, 540, 30, 15, 1, 0, 
1440, 555, 30, 15, 3, 0, 
1440, 547, 30, 7, 2, 0, 
1440, 900, 30, 15, 1, 0, 
1440, 915, 30, 15, 3, 0, 
1440, 907, 30, 7, 2, 0, 
1470, 420, 30, 15, 1, 0, 
1470, 435, 30, 15, 3, 0, 
1470, 427, 30, 7, 2, 0, 
1470, 540, 30, 15, 1, 0, 
1470, 555, 30, 15, 3, 0, 
1470, 547, 30, 7, 2, 0, 
1470, 900, 30, 15, 1, 0, 
1470, 915, 30, 15, 3, 0, 
1470, 907, 30, 7, 2, 0, 
1500, 540, 30, 15, 1, 0, 
1500, 555, 30, 15, 3, 0, 
1500, 547, 30, 7, 2, 0, 
1500, 900, 30, 15, 1, 0, 
1500, 915, 30, 15, 3, 0, 
1500, 907, 30, 7, 2, 0, 
1530, 540, 30, 15, 1, 0, 
1530, 555, 30, 15, 3, 0, 
1530, 547, 30, 7, 2, 0, 
1530, 900, 30, 15, 1, 0, 
1530, 915, 30, 15, 3, 0, 
1530, 907, 30, 7, 2, 0, 
1560, 300, 30, 15, 1, 0, 
1560, 315, 30, 15, 3, 0, 
1560, 307, 30, 7, 2, 0, 
1560, 540, 30, 15, 1, 0, 
1560, 555, 30, 15, 3, 0, 
1560, 547, 30, 7, 2, 0, 
1560, 900, 30, 15, 1, 0, 
1560, 915, 30, 15, 3, 0, 
1560, 907, 30, 7, 2, 0, 
1590, 300, 30, 15, 1, 0, 
1590, 315, 30, 15, 3, 0, 
1590, 307, 30, 7, 2, 0, 
1590, 540, 30, 15, 1, 0, 
1590, 555, 30, 15, 3, 0, 
1590, 547, 30, 7, 2, 0, 
1590, 900, 30, 15, 1, 0, 
1590, 915, 30, 15, 3, 0, 
1590, 907, 30, 7, 2, 0, 
1620, 300, 30, 15, 1, 0, 
1620, 315, 30, 15, 3, 0, 
1620, 307, 30, 7, 2, 0, 
1620, 540, 30, 15, 1, 0, 
1620, 555, 30, 15, 3, 0, 
1620, 547, 30, 7, 2, 0, 
1620, 900, 30, 15, 1, 0, 
1620, 915, 30, 15, 3, 0, 
1620, 907, 30, 7, 2, 0, 
1650, 540, 30, 15, 1, 0, 
1650, 555, 30, 15, 3, 0, 
1650, 547, 30, 7, 2, 0, 
1650, 900, 30, 15, 1, 0, 
1650, 915, 30, 15, 3, 0, 
1650, 907, 30, 7, 2, 0, 
1680, 540, 30, 15, 1, 0, 
1680, 555, 30, 15, 3, 0, 
1680, 547, 30, 7, 2, 0, 
1680, 900, 30, 15, 1, 0, 
1680, 915, 30, 15, 3, 0, 
1680, 907, 30, 7, 2, 0, 
1710, 540, 30, 15, 1, 0, 
1710, 555, 30, 15, 3, 0, 
1710, 547, 30, 7, 2, 0, 
1710, 900, 30, 15, 1, 0, 
1710, 915, 30, 15, 3, 0, 
1710, 907, 30, 7, 2, 0, 
1740, 540, 30, 15, 1, 0, 
1740, 555, 30, 15, 3, 0, 
1740, 547, 30, 7, 2, 0, 
1740, 900, 30, 15, 1, 0, 
1740, 915, 30, 15, 3, 0, 
1740, 907, 30, 7, 2, 0, 
1770, 540, 30, 15, 1, 0, 
1770, 555, 30, 15, 3, 0, 
1770, 547, 30, 7, 2, 0, 
1770, 900, 30, 15, 1, 0, 
1770, 915, 30, 15, 3, 0, 
1770, 907, 30, 7, 2, 0, 
1800, 540, 30, 15, 1, 0, 
1800, 555, 30, 15, 3, 0, 
1800, 547, 30, 7, 2, 0, 
1800, 900, 30, 15, 1, 0, 
1800, 915, 30, 15, 3, 0, 
1800, 907, 30, 7, 2, 0, 
1830, 540, 30, 15, 1, 0, 
1830, 555, 30, 15, 3, 0, 
1830, 547, 30, 7, 2, 0, 
1830, 900, 30, 15, 1, 0, 
1830, 915, 30, 15, 3, 0, 
1830, 907, 30, 7, 2, 0, 
1860, 540, 30, 15, 1, 0, 
1860, 555, 30, 15, 3, 0, 
1860, 547, 30, 7, 2, 0, 
1860, 900, 30, 15, 1, 0, 
1860, 915, 30, 15, 3, 0, 
1860, 907, 30, 7, 2, 0, 
1890, 540, 30, 15, 1, 0, 
1890, 555, 30, 15, 3, 0, 
1890, 547, 30, 7, 2, 0, 
1890, 900, 30, 15, 1, 0, 
1890, 915, 30, 15, 3, 0, 
1890, 907, 30, 7, 2, 0, 
1920, 540, 30, 15, 1, 0, 
1920, 555, 30, 15, 3, 0, 
1920, 547, 30, 7, 2, 0, 
1920, 900, 30, 15, 1, 0, 
1920, 915, 30, 15, 3, 0, 
1920, 907, 30, 7, 2, 0, 
1950, 540, 30, 15, 1, 0, 
1950, 555, 30, 15, 3, 0, 
1950, 547, 30, 7, 2, 0, 
1950, 900, 30, 15, 1, 0, 
1950, 915, 30, 15, 3, 0, 
1950, 907, 30, 7, 2, 0, 
1980, 540, 30, 15, 1, 0, 
1980, 555, 30, 15, 3, 0, 
1980, 547, 30, 7, 2, 0, 
1980, 900, 30, 15, 1, 0, 
1980, 915, 30, 15, 3, 0, 
1980, 907, 30, 7, 2, 0, 
2010, 540, 30, 15, 1, 0, 
2010, 555, 30, 15, 3, 0, 
2010, 547, 30, 7, 2, 0, 
2010, 900, 30, 15, 1, 0, 
2010, 915, 30, 15, 3, 0, 
2010, 907, 30, 7, 2, 0, 
2040, 900, 30, 15, 1, 0, 
2040, 915, 30, 15, 3, 0, 
2040, 907, 30, 7, 2, 0, 
2070, 750, 30, 15, 1, 0, 
2070, 765, 30, 15, 3, 0, 
2070, 757, 30, 7, 2, 0, 
2070, 900, 30, 15, 1, 0, 
2070, 915, 30, 15, 3, 0, 
2070, 907, 30, 7, 2, 0, 
2100, 750, 30, 15, 1, 0, 
2100, 765, 30, 15, 3, 0, 
2100, 757, 30, 7, 2, 0, 
2100, 900, 30, 15, 1, 0, 
2100, 915, 30, 15, 3, 0, 
2100, 907, 30, 7, 2, 0, 
2130, 750, 30, 15, 1, 0, 
2130, 765, 30, 15, 3, 0, 
2130, 757, 30, 7, 2, 0, 
2130, 900, 30, 15, 1, 0, 
2130, 915, 30, 15, 3, 0, 
2130, 907, 30, 7, 2, 0, 
2160, 900, 30, 15, 1, 0, 
2160, 915, 30, 15, 3, 0, 
2160, 907, 30, 7, 2, 0, 
2190, 900, 30, 15, 1, 0, 
2190, 915, 30, 15, 3, 0, 
2190, 907, 30, 7, 2, 0, 
2220, 690, 30, 15, 1, 0, 
2220, 705, 30, 15, 3, 0, 
2220, 697, 30, 7, 2, 0, 
2220, 900, 30, 15, 1, 0, 
2220, 915, 30, 15, 3, 0, 
2220, 907, 30, 7, 2, 0, 
2250, 690, 30, 15, 1, 0, 
2250, 705, 30, 15, 3, 0, 
2250, 697, 30, 7, 2, 0, 
2250, 900, 30, 15, 1, 0, 
2250, 915, 30, 15, 3, 0, 
2250, 907, 30, 7, 2, 0, 
2280, 510, 30, 15, 1, 0, 
2280, 525, 30, 15, 3, 0, 
2280, 517, 30, 7, 2, 0, 
2280, 690, 30, 15, 1, 0, 
2280, 705, 30, 15, 3, 0, 
2280, 697, 30, 7, 2, 0, 
2280, 900, 30, 15, 1, 0, 
2280, 915, 30, 15, 3, 0, 
2280, 907, 30, 7, 2, 0, 
2310, 510, 30, 15, 1, 0, 
2310, 525, 30, 15, 3, 0, 
2310, 517, 30, 7, 2, 0, 
2310, 900, 30, 15, 1, 0, 
2310, 915, 30, 15, 3, 0, 
2310, 907, 30, 7, 2, 0, 
2340, 510, 30, 15, 1, 0, 
2340, 525, 30, 15, 3, 0, 
2340, 517, 30, 7, 2, 0, 
2340, 900, 30, 15, 1, 0, 
2340, 915, 30, 15, 3, 0, 
2340, 907, 30, 7, 2, 0, 
2370, 900, 30, 15, 1, 0, 
2370, 915, 30, 15, 3, 0, 
2370, 907, 30, 7, 2, 0, 
2400, 510, 30, 15, 1, 0, 
2400, 525, 30, 15, 3, 0, 
2400, 517, 30, 7, 2, 0, 
2400, 630, 30, 15, 1, 0, 
2400, 645, 30, 15, 3, 0, 
2400, 637, 30, 7, 2, 0, 
2400, 810, 30, 15, 1, 0, 
2400, 825, 30, 15, 3, 0, 
2400, 817, 30, 7, 2, 0, 
2400, 900, 30, 15, 1, 0, 
2400, 915, 30, 15, 3, 0, 
2400, 907, 30, 7, 2, 0, 
2430, 510, 30, 15, 1, 0, 
2430, 525, 30, 15, 3, 0, 
2430, 517, 30, 7, 2, 0, 
2430, 630, 30, 15, 1, 0, 
2430, 645, 30, 15, 3, 0, 
2430, 637, 30, 7, 2, 0, 
2430, 810, 30, 15, 1, 0, 
2430, 825, 30, 15, 3, 0, 
2430, 817, 30, 7, 2, 0, 
2430, 900, 30, 15, 1, 0, 
2430, 915, 30, 15, 3, 0, 
2430, 907, 30, 7, 2, 0, 
2460, 630, 30, 15, 1, 0, 
2460, 645, 30, 15, 3, 0, 
2460, 637, 30, 7, 2, 0, 
2460, 810, 30, 15, 1, 0, 
2460, 825, 30, 15, 3, 0, 
2460, 817, 30, 7, 2, 0, 
2460, 900, 30, 15, 1, 0, 
2460, 915, 30, 15, 3, 0, 
2460, 907, 30, 7, 2, 0, 
2490, 900, 30, 15, 1, 0, 
2490, 915, 30, 15, 3, 0, 
2490, 907, 30, 7, 2, 0, 
2520, 900, 30, 15, 1, 0, 
2520, 915, 30, 15, 3, 0, 
2520, 907, 30, 7, 2, 0, 
2550, 900, 30, 15, 1, 0, 
2550, 915, 30, 15, 3, 0, 
2550, 907, 30, 7, 2, 0, 
2580, 900, 30, 15, 1, 0, 
2580, 915, 30, 15, 3, 0, 
2580, 907, 30, 7, 2, 0, 
2610, 390, 30, 15, 1, 0, 
2610, 405, 30, 15, 3, 0, 
2610, 397, 30, 7, 2, 0, 
2610, 900, 30, 15, 1, 0, 
2610, 915, 30, 15, 3, 0, 
2610, 907, 30, 7, 2, 0, 
2640, 390, 30, 15, 1, 0, 
2640, 405, 30, 15, 3, 0, 
2640, 397, 30, 7, 2, 0, 
2640, 900, 30, 15, 1, 0, 
2640, 915, 30, 15, 3, 0, 
2640, 907, 30, 7, 2, 0, 
2670, 270, 30, 15, 1, 0, 
2670, 285, 30, 15, 3, 0, 
2670, 277, 30, 7, 2, 0, 
2670, 390, 30, 15, 1, 0, 
2670, 405, 30, 15, 3, 0, 
2670, 397, 30, 7, 2, 0, 
2670, 900, 30, 15, 1, 0, 
2670, 915, 30, 15, 3, 0, 
2670, 907, 30, 7, 2, 0, 
2700, 60, 30, 15, 1, 0, 
2700, 285, 30, 15, 3, 0, 
2700, 67, 30, 217, 2, 0, 
2700, 390, 30, 15, 1, 0, 
2700, 405, 30, 15, 3, 0, 
2700, 397, 30, 7, 2, 0, 
2700, 450, 30, 15, 1, 0, 
2700, 915, 30, 15, 3, 0, 
2700, 457, 30, 457, 2, 0, 
2730, 150, 30, 15, 1, 0, 
2730, 285, 30, 15, 3, 0, 
2730, 157, 30, 127, 2, 0, 
2730, 390, 30, 15, 1, 0, 
2730, 975, 30, 15, 3, 0, 
2730, 397, 30, 577, 2, 0, 
2760, 270, 30, 15, 1, 0, 
2760, 285, 30, 15, 3, 0, 
2760, 277, 30, 7, 2, 0, 
2760, 390, 30, 15, 1, 0, 
2760, 405, 30, 15, 3, 0, 
2760, 397, 30, 7, 2, 0, 
2760, 900, 30, 15, 1, 0, 
2760, 915, 30, 15, 3, 0, 
2760, 907, 30, 7, 2, 0, 
2790, 270, 30, 15, 1, 0, 
2790, 285, 30, 15, 3, 0, 
2790, 277, 30, 7, 2, 0, 
2790, 390, 30, 15, 1, 0, 
2790, 405, 30, 15, 3, 0, 
2790, 397, 30, 7, 2, 0, 
2790, 900, 30, 15, 1, 0, 
2790, 915, 30, 15, 3, 0, 
2790, 907, 30, 7, 2, 0, 
2820, 270, 30, 15, 1, 0, 
2820, 285, 30, 15, 3, 0, 
2820, 277, 30, 7, 2, 0, 
2820, 390, 30, 15, 1, 0, 
2820, 405, 30, 15, 3, 0, 
2820, 397, 30, 7, 2, 0, 
2820, 900, 30, 15, 1, 0, 
2820, 915, 30, 15, 3, 0, 
2820, 907, 30, 7, 2, 0, 
2850, 270, 30, 15, 1, 0, 
2850, 285, 30, 15, 3, 0, 
2850, 277, 30, 7, 2, 0, 
2850, 390, 30, 15, 1, 0, 
2850, 405, 30, 15, 3, 0, 
2850, 397, 30, 7, 2, 0, 
2850, 900, 30, 15, 1, 0, 
2850, 915, 30, 15, 3, 0, 
2850, 907, 30, 7, 2, 0, 
2880, 270, 30, 15, 1, 0, 
2880, 285, 30, 15, 3, 0, 
2880, 277, 30, 7, 2, 0, 
2880, 390, 30, 15, 1, 0, 
2880, 405, 30, 15, 3, 0, 
2880, 397, 30, 7, 2, 0, 
2880, 900, 30, 15, 1, 0, 
2880, 915, 30, 15, 3, 0, 
2880, 907, 30, 7, 2, 0, 
2910, 270, 30, 15, 1, 0, 
2910, 285, 30, 15, 3, 0, 
2910, 277, 30, 7, 2, 0, 
2910, 390, 30, 15, 1, 0, 
2910, 405, 30, 15, 3, 0, 
2910, 397, 30, 7, 2, 0, 
2940, 270, 30, 15, 1, 0, 
2940, 285, 30, 15, 3, 0, 
2940, 277, 30, 7, 2, 0, 
2940, 390, 30, 15, 1, 0, 
2940, 405, 30, 15, 3, 0, 
2940, 397, 30, 7, 2, 0, 
2970, 270, 30, 15, 1, 0, 
2970, 405, 30, 15, 3, 0, 
2970, 277, 30, 127, 2, 0, 
