60, 320,
221, 360, 18, 10, 1,
221, 380, 18, 10, 3,
221, 365, 18, 15, 2,
221, 600, 18, 10, 1,
221, 620, 18, 10, 3,
221, 605, 18, 15, 2,
241, 240, 18, 10, 1,
241, 280, 18, 10, 3,
241, 245, 18, 35, 2,
241, 360, 18, 10, 1,
241, 380, 18, 10, 3,
241, 365, 18, 15, 2,
241, 600, 18, 10, 1,
241, 620, 18, 10, 3,
241, 605, 18, 15, 2,
261, 240, 18, 10, 1,
261, 260, 18, 10, 3,
261, 245, 18, 15, 2,
261, 360, 18, 10, 1,
261, 380, 18, 10, 3,
261, 365, 18, 15, 2,
261, 600, 18, 10, 1,
261, 620, 18, 10, 3,
261, 605, 18, 15, 2,
281, 240, 18, 10, 1,
281, 260, 18, 10, 3,
281, 245, 18, 15, 2,
281, 360, 18, 10, 1,
281, 380, 18, 10, 3,
281, 365, 18, 15, 2,
281, 600, 18, 10, 1,
281, 620, 18, 10, 3,
281, 605, 18, 15, 2,
301, 240, 18, 10, 1,
301, 260, 18, 10, 3,
301, 245, 18, 15, 2,
301, 360, 18, 10, 1,
301, 380, 18, 10, 3,
301, 365, 18, 15, 2,
301, 600, 18, 10, 1,
301, 620, 18, 10, 3,
301, 605, 18, 15, 2,
321, 240, 18, 10, 1,
321, 260, 18, 10, 3,
321, 245, 18, 15, 2,
321, 360, 18, 10, 1,
321, 380, 18, 10, 3,
321, 365, 18, 15, 2,
321, 600, 18, 10, 1,
321, 620, 18, 10, 3,
321, 605, 18, 15, 2,
341, 360, 18, 10, 1,
341, 380, 18, 10, 3,
341, 365, 18, 15, 2,
341, 600, 18, 10, 1,
341, 620, 18, 10, 3,
341, 605, 18, 15, 2,
361, 360, 18, 10, 1,
361, 380, 18, 10, 3,
361, 365, 18, 15, 2,
361, 600, 18, 10, 1,
361, 620, 18, 10, 3,
361, 605, 18, 15, 2,
381, 360, 18, 10, 1,
381, 380, 18, 10, 3,
381, 365, 18, 15, 2,
381, 600, 18, 10, 1,
381, 620, 18, 10, 3,
381, 605, 18, 15, 2,
401, 360, 18, 10, 1,
401, 380, 18, 10, 3,
401, 365, 18, 15, 2,
401, 600, 18, 10, 1,
401, 620, 18, 10, 3,
401, 605, 18, 15, 2,
421, 360, 18, 10, 1,
421, 380, 18, 10, 3,
421, 365, 18, 15, 2,
421, 600, 18, 10, 1,
421, 620, 18, 10, 3,
421, 605, 18, 15, 2,
441, 360, 18, 10, 1,
441, 380, 18, 10, 3,
441, 365, 18, 15, 2,
441, 600, 18, 10, 1,
441, 620, 18, 10, 3,
441, 605, 18, 15, 2,
461, 360, 18, 10, 1,
461, 380, 18, 10, 3,
461, 365, 18, 15, 2,
461, 600, 18, 10, 1,
461, 620, 18, 10, 3,
461, 605, 18, 15, 2,
481, 360, 18, 10, 1,
481, 380, 18, 10, 3,
481, 365, 18, 15, 2,
481, 600, 18, 10, 1,
481, 620, 18, 10, 3,
481, 605, 18, 15, 2,
501, 280, 18, 10, 1,
501, 300, 18, 10, 3,
501, 285, 18, 15, 2,
501, 360, 18, 10, 1,
501, 380, 18, 10, 3,
501, 365, 18, 15, 2,
501, 600, 18, 10, 1,
501, 620, 18, 10, 3,
501, 605, 18, 15, 2,
521, 280, 18, 10, 1,
521, 300, 18, 10, 3,
521, 285, 18, 15, 2,
521, 360, 18, 10, 1,
521, 380, 18, 10, 3,
521, 365, 18, 15, 2,
521, 600, 18, 10, 1,
521, 620, 18, 10, 3,
521, 605, 18, 15, 2,
541, 280, 18, 10, 1,
541, 300, 18, 10, 3,
541, 285, 18, 15, 2,
541, 360, 18, 10, 1,
541, 380, 18, 10, 3,
541, 365, 18, 15, 2,
541, 600, 18, 10, 1,
541, 620, 18, 10, 3,
541, 605, 18, 15, 2,
561, 360, 18, 10, 1,
561, 380, 18, 10, 3,
561, 365, 18, 15, 2,
561, 600, 18, 10, 1,
561, 620, 18, 10, 3,
561, 605, 18, 15, 2,
581, 360, 18, 10, 1,
581, 380, 18, 10, 3,
581, 365, 18, 15, 2,
581, 600, 18, 10, 1,
581, 620, 18, 10, 3,
581, 605, 18, 15, 2,
601, 200, 18, 10, 1,
601, 220, 18, 10, 3,
601, 205, 18, 15, 2,
601, 360, 18, 10, 1,
601, 380, 18, 10, 3,
601, 365, 18, 15, 2,
601, 600, 18, 10, 1,
601, 620, 18, 10, 3,
601, 605, 18, 15, 2,
621, 200, 18, 10, 1,
621, 220, 18, 10, 3,
621, 205, 18, 15, 2,
621, 360, 18, 10, 1,
621, 380, 18, 10, 3,
621, 365, 18, 15, 2,
621, 600, 18, 10, 1,
621, 620, 18, 10, 3,
621, 605, 18, 15, 2,
641, 200, 18, 10, 1,
641, 220, 18, 10, 3,
641, 205, 18, 15, 2,
641, 360, 18, 10, 1,
641, 380, 18, 10, 3,
641, 365, 18, 15, 2,
641, 600, 18, 10, 1,
641, 620, 18, 10, 3,
641, 605, 18, 15, 2,
661, 360, 18, 10, 1,
661, 380, 18, 10, 3,
661, 365, 18, 15, 2,
661, 600, 18, 10, 1,
661, 620, 18, 10, 3,
661, 605, 18, 15, 2,
681, 360, 18, 10, 1,
681, 380, 18, 10, 3,
681, 365, 18, 15, 2,
681, 600, 18, 10, 1,
681, 620, 18, 10, 3,
681, 605, 18, 15, 2,
701, 360, 18, 10, 1,
701, 380, 18, 10, 3,
701, 365, 18, 15, 2,
701, 600, 18, 10, 1,
701, 620, 18, 10, 3,
701, 605, 18, 15, 2,
721, 360, 18, 10, 1,
721, 380, 18, 10, 3,
721, 365, 18, 15, 2,
721, 600, 18, 10, 1,
721, 620, 18, 10, 3,
721, 605, 18, 15, 2,
741, 360, 18, 10, 1,
741, 380, 18, 10, 3,
741, 365, 18, 15, 2,
741, 600, 18, 10, 1,
741, 620, 18, 10, 3,
741, 605, 18, 15, 2,
761, 360, 18, 10, 1,
761, 380, 18, 10, 3,
761, 365, 18, 15, 2,
761, 600, 18, 10, 1,
761, 620, 18, 10, 3,
761, 605, 18, 15, 2,
781, 360, 18, 10, 1,
781, 380, 18, 10, 3,
781, 365, 18, 15, 2,
781, 600, 18, 10, 1,
781, 620, 18, 10, 3,
781, 605, 18, 15, 2,
801, 360, 18, 10, 1,
801, 380, 18, 10, 3,
801, 365, 18, 15, 2,
801, 600, 18, 10, 1,
801, 620, 18, 10, 3,
801, 605, 18, 15, 2,
821, 360, 18, 10, 1,
821, 380, 18, 10, 3,
821, 365, 18, 15, 2,
821, 600, 18, 10, 1,
821, 620, 18, 10, 3,
821, 605, 18, 15, 2,
841, 360, 18, 10, 1,
841, 380, 18, 10, 3,
841, 365, 18, 15, 2,
841, 600, 18, 10, 1,
841, 620, 18, 10, 3,
841, 605, 18, 15, 2,
861, 360, 18, 10, 1,
861, 380, 18, 10, 3,
861, 365, 18, 15, 2,
861, 600, 18, 10, 1,
861, 620, 18, 10, 3,
861, 605, 18, 15, 2,
881, 360, 18, 10, 1,
881, 380, 18, 10, 3,
881, 365, 18, 15, 2,
881, 600, 18, 10, 1,
881, 620, 18, 10, 3,
881, 605, 18, 15, 2,
901, 360, 18, 10, 1,
901, 380, 18, 10, 3,
901, 365, 18, 15, 2,
901, 600, 18, 10, 1,
901, 620, 18, 10, 3,
901, 605, 18, 15, 2,
921, 600, 18, 10, 1,
921, 620, 18, 10, 3,
921, 605, 18, 15, 2,
941, 500, 18, 10, 1,
941, 520, 18, 10, 3,
941, 505, 18, 15, 2,
941, 600, 18, 10, 1,
941, 620, 18, 10, 3,
941, 605, 18, 15, 2,
961, 500, 18, 10, 1,
961, 520, 18, 10, 3,
961, 505, 18, 15, 2,
961, 600, 18, 10, 1,
961, 620, 18, 10, 3,
961, 605, 18, 15, 2,
981, 500, 18, 10, 1,
981, 520, 18, 10, 3,
981, 505, 18, 15, 2,
981, 600, 18, 10, 1,
981, 620, 18, 10, 3,
981, 605, 18, 15, 2,
1001, 600, 18, 10, 1,
1001, 620, 18, 10, 3,
1001, 605, 18, 15, 2,
1021, 600, 18, 10, 1,
1021, 620, 18, 10, 3,
1021, 605, 18, 15, 2,
1041, 460, 18, 10, 1,
1041, 480, 18, 10, 3,
1041, 465, 18, 15, 2,
1041, 600, 18, 10, 1,
1041, 620, 18, 10, 3,
1041, 605, 18, 15, 2,
1061, 460, 18, 10, 1,
1061, 480, 18, 10, 3,
1061, 465, 18, 15, 2,
1061, 600, 18, 10, 1,
1061, 620, 18, 10, 3,
1061, 605, 18, 15, 2,
1081, 340, 18, 10, 1,
1081, 360, 18, 10, 3,
1081, 345, 18, 15, 2,
1081, 460, 18, 10, 1,
1081, 480, 18, 10, 3,
1081, 465, 18, 15, 2,
1081, 600, 18, 10, 1,
1081, 620, 18, 10, 3,
1081, 605, 18, 15, 2,
1101, 340, 18, 10, 1,
1101, 360, 18, 10, 3,
1101, 345, 18, 15, 2,
1101, 600, 18, 10, 1,
1101, 620, 18, 10, 3,
1101, 605, 18, 15, 2,
1121, 340, 18, 10, 1,
1121, 360, 18, 10, 3,
1121, 345, 18, 15, 2,
1121, 600, 18, 10, 1,
1121, 620, 18, 10, 3,
1121, 605, 18, 15, 2,
1141, 600, 18, 10, 1,
1141, 620, 18, 10, 3,
1141, 605, 18, 15, 2,
1161, 340, 18, 10, 1,
1161, 360, 18, 10, 3,
1161, 345, 18, 15, 2,
1161, 420, 18, 10, 1,
1161, 440, 18, 10, 3,
1161, 425, 18, 15, 2,
1161, 540, 18, 10, 1,
1161, 560, 18, 10, 3,
1161, 545, 18, 15, 2,
1161, 600, 18, 10, 1,
1161, 620, 18, 10, 3,
1161, 605, 18, 15, 2,
1181, 340, 18, 10, 1,
1181, 360, 18, 10, 3,
1181, 345, 18, 15, 2,
1181, 420, 18, 10, 1,
1181, 440, 18, 10, 3,
1181, 425, 18, 15, 2,
1181, 540, 18, 10, 1,
1181, 560, 18, 10, 3,
1181, 545, 18, 15, 2,
1181, 600, 18, 10, 1,
1181, 620, 18, 10, 3,
1181, 605, 18, 15, 2,
1201, 420, 18, 10, 1,
1201, 440, 18, 10, 3,
1201, 425, 18, 15, 2,
1201, 540, 18, 10, 1,
1201, 560, 18, 10, 3,
1201, 545, 18, 15, 2,
1201, 600, 18, 10, 1,
1201, 620, 18, 10, 3,
1201, 605, 18, 15, 2,
1221, 600, 18, 10, 1,
1221, 620, 18, 10, 3,
1221, 605, 18, 15, 2,
1241, 600, 18, 10, 1,
1241, 620, 18, 10, 3,
1241, 605, 18, 15, 2,
1261, 600, 18, 10, 1,
1261, 620, 18, 10, 3,
1261, 605, 18, 15, 2,
1281, 600, 18, 10, 1,
1281, 620, 18, 10, 3,
1281, 605, 18, 15, 2,
1301, 260, 18, 10, 1,
1301, 280, 18, 10, 3,
1301, 265, 18, 15, 2,
1301, 600, 18, 10, 1,
1301, 620, 18, 10, 3,
1301, 605, 18, 15, 2,
1321, 260, 18, 10, 1,
1321, 280, 18, 10, 3,
1321, 265, 18, 15, 2,
1321, 600, 18, 10, 1,
1321, 620, 18, 10, 3,
1321, 605, 18, 15, 2,
1341, 260, 18, 10, 1,
1341, 280, 18, 10, 3,
1341, 265, 18, 15, 2,
1341, 600, 18, 10, 1,
1341, 620, 18, 10, 3,
1341, 605, 18, 15, 2,
1361, 40, 18, 10, 1,
1361, 220, 18, 10, 3,
1361, 45, 18, 175, 2,
1361, 300, 18, 10, 1,
1361, 620, 18, 10, 3,
1361, 305, 18, 315, 2,
1381, 100, 18, 10, 1,
1381, 660, 18, 10, 3,
1381, 105, 18, 555, 2,
1401, 600, 18, 10, 1,
1401, 620, 18, 10, 3,
1401, 605, 18, 15, 2,
1421, 600, 18, 10, 1,
1421, 620, 18, 10, 3,
1421, 605, 18, 15, 2,
1441, 600, 18, 10, 1,
1441, 620, 18, 10, 3,
1441, 605, 18, 15, 2,
1461, 600, 18, 10, 1,
1461, 620, 18, 10, 3,
1461, 605, 18, 15, 2,
1481, 600, 18, 10, 1,
1481, 620, 18, 10, 3,
1481, 605, 18, 15, 2,
